seed,p_value,expected_in_degree,realized_degree_mean,realized_degree_min,realized_degree_max,synapse_count,plastic_weight_count,initial_spectral_radius,checkpoint_trial,heldout_nmse,heldout_raw_mse,online_feedback_loss,weight_change_fro,spectral_radius,d_pr,d90,per_target_mse_json
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,0,0.9636283463586374,0.01927256692717275,nan,0.0,1.4969126100991115,4.0984293961423965,8,"{""0"": 0.019597148815958053, ""1"": 0.02038516621822256, ""2"": 0.018326941580539186, ""3"": 0.01872585019498387, ""4"": 0.018856470296982248, ""5"": 0.01974382445635058}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,5,1.114322383209628,0.022286447664192566,19.884737330917964,12.790811916489174,2.4038829388502805,1.3023457757102823,2,"{""0"": 0.03111186838943137, ""1"": 0.02606421397799309, ""2"": 0.018742022965707185, ""3"": 0.030631583937785655, ""4"": 0.0063327071522960325, ""5"": 0.020836289561942056}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,10,1.0785482294433142,0.021570964588866287,19.50934240868839,14.482518619076838,2.1290134613203517,2.9847147512262864,7,"{""0"": 0.021458111990713142, ""1"": 0.0358655597611169, ""2"": 0.0246255788508471, ""3"": 0.01894316656323593, ""4"": 0.007046263691535046, ""5"": 0.02148710667574961}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,15,1.199252310993031,0.023985046219860626,74.03853991882679,14.922662599520836,2.185431042197738,4.161153878997486,9,"{""0"": 0.028676792030545368, ""1"": 0.03111143093613476, ""2"": 0.022984418574933753, ""3"": 0.017331331852233678, ""4"": 0.02261171417458253, ""5"": 0.021194589750733666}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,20,1.0042548342126159,0.02008509668425232,28.241250908646983,15.119692766101767,2.1216138280840875,4.360636854068444,10,"{""0"": 0.028460434472247404, ""1"": 0.03621614169162115, ""2"": 0.021403713232459615, ""3"": 0.007232442680294446, ""4"": 0.010010032615512228, ""5"": 0.017187815413379093}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,25,0.833382403182787,0.01666764806365574,25.28558427684636,15.277820022253373,2.1636448131953743,3.2716749257779996,8,"{""0"": 0.021848210318933237, ""1"": 0.03310624521980615, ""2"": 0.020392930621329408, ""3"": 0.005584997123755787, ""4"": 0.008248924239333693, ""5"": 0.010824580858776165}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,30,0.8741432739688606,0.017482865479377215,28.819983095632438,14.928045224211445,2.125700109366132,3.317080946599219,8,"{""0"": 0.022679056169691073, ""1"": 0.03241102356093971, ""2"": 0.0196003818249047, ""3"": 0.005463107635285805, ""4"": 0.009183606494440449, ""5"": 0.015560017191001552}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,35,0.900795529675146,0.01801591059350292,19.03259685718518,15.279886361687856,2.1878521399079993,3.071053158034934,8,"{""0"": 0.023639709808445965, ""1"": 0.033348909261208357, ""2"": 0.024087288899519357, ""3"": 0.004741463424671852, ""4"": 0.00944384534745492, ""5"": 0.012834246819717069}"
1,0.1,9.9,10.03,3,18,1003,1003,1.4969126100991115,40,0.7458408273957009,0.014916816547914019,6.863279938523582,15.38496431768358,2.206394205975645,3.481482521803955,8,"{""0"": 0.02322017404818907, ""1"": 0.031156962654979865, ""2"": 0.011712142159844823, ""3"": 0.0046185669707377195, ""4"": 0.011998056823085154, ""5"": 0.0067949966306474815}"
1,0.2,19.8,19.87,10,32,1987,1987,1.5800567378133157,0,1.0197442144202773,0.02039488428840555,nan,0.0,1.5800567378133157,3.79549858605277,7,"{""0"": 0.018662884674350493, ""1"": 0.023467318567123148, ""2"": 0.02062074494949699, ""3"": 0.020016439184764142, ""4"": 0.017993838306147113, ""5"": 0.021608080048551408}"
